Time_us,Ticks,PWM
2946380,4686,800
2948124,4691,800
2949865,4696,800
2951610,4701,800
2953353,4706,800
2955097,4711,800
2956837,4716,800
2958583,4721,800
2960325,4726,800
2962071,4731,800
2963811,4736,800
2965561,4741,800
2967302,4746,800
2969048,4751,800
2970792,4756,800
2972542,4761,800
2974282,4766,800
2976026,4771,800
2977768,4776,800
2979516,4781,800
2981256,4786,800
2983000,4791,800
2984745,4796,800
2986495,4801,800
2988236,4806,800
2989980,4812,800
2991725,4817,800
2993472,4822,800
2995215,4827,800
2996959,4832,800
2998703,4837,800
3000454,4842,800
3002198,4847,800
3003942,4852,800
3005682,4857,800
3007427,4862,800
3009171,4867,800
3010915,4872,800
3012658,4877,800
3014406,4882,800
3016146,4887,800
3017890,4892,800
3019631,4897,800
3021376,4902,800
3023117,4907,800
3024860,4913,800
3026605,4918,800
3028353,4923,800
3030093,4928,800
3031837,4933,800
3033579,4938,800
3035325,4943,800
3037067,4948,800
3038811,4953,800
3040557,4958,800
3042304,4963,800
3044047,4968,800
3045795,4973,800
3047540,4978,800
3049284,4983,800
3051025,4988,800
3052773,4993,800
3054522,4998,800
3056266,5003,800
3058006,5008,800
3059754,5013,800
3061499,5018,800
3063243,5023,800
3064984,5028,800
3066732,5033,800
3068476,5039,800
3070225,5044,800
3071965,5049,800
3073711,5054,800
3075459,5059,800
3077207,5064,800
3078947,5069,800
3080691,5074,800
3082431,5079,800
3084179,5084,800
3085921,5089,800
3087665,5094,800
3089409,5099,800
3091153,5104,800
3092893,5109,800
3094638,5114,800
3096380,5119,800
3098124,5124,800
3099865,5129,800
3101610,5134,800
3103353,5139,800
3105097,5144,800
3106837,5149,800
3108583,5154,800
3110325,5159,800
3112071,5164,800
3113811,5169,800
3115561,5175,800
3117302,5180,800
3119048,5185,800
3120792,5190,800
3122542,5195,800
3124282,5200,800
3126026,5205,800
3127768,5210,800
3129516,5215,800
3131256,5220,800
3133000,5225,800
3134745,5230,800
3136496,5235,800
3138236,5240,800
3139980,5245,800
3141725,5250,800
3143472,5255,800
3145215,5260,800
3146959,5265,800
3148703,5270,800
3150454,5275,800
3152201,5280,800
3153944,5285,800
3155685,5290,800
3157429,5295,800
3159173,5300,800
3160917,5305,800
3162658,5310,800
3164403,5315,800
3166144,5321,800
3167887,5326,800
3169628,5331,800
3171373,5336,800
3173114,5341,800
3174858,5346,800
3176605,5351,800
3178353,5356,800
3180093,5361,800
3181837,5366,800
3183579,5371,800
3185325,5376,800
3187067,5381,800
3188811,5386,800
3190557,5391,800
3192301,5396,800
3194043,5402,800
3195791,5407,800
3197536,5412,800
3199280,5417,800
3201020,5422,800
3202766,5427,800
3204511,5432,800
3206255,5437,800
3207995,5442,800
3209743,5447,800
3211490,5452,800
3213234,5457,800
3214975,5462,800
3216723,5467,800
3218467,5472,800
3220215,5477,800
3221956,5482,800
3223703,5487,800
3225448,5492,800
3227197,5497,800
3228937,5502,800
3230681,5507,800
3232423,5512,800
3234171,5517,800
3235912,5522,800
3237658,5527,800
3239399,5532,800
3241143,5537,800
3242883,5543,800
3244628,5548,800
3246368,5553,800
3248112,5558,800
3249853,5563,800
3251602,5568,800
3253345,5573,800
3255089,5578,800
3256830,5583,800
3258577,5588,800
3260319,5593,800
3262064,5598,800
3263808,5603,800
3265557,5608,800
3267298,5613,800
3269043,5618,800
3270784,5623,800
3272534,5628,800
3274274,5633,800
3276018,5638,800
3277761,5643,800
3279511,5648,800
3281251,5653,800
3282995,5658,800
3284739,5663,800
3286490,5669,800
3288231,5674,800
3289975,5679,800
3291719,5684,800
3293467,5689,800
3295211,5694,800
3296955,5699,800
3298700,5704,800
3300448,5709,800
3302193,5714,800
3303937,5719,800
3305677,5724,800
3307423,5729,800
3309164,5734,800
3310907,5739,800
3312650,5744,800
3314394,5749,800
3316134,5754,800
3317878,5759,800
3319621,5764,800
3321367,5769,800
3323108,5774,800
3324852,5779,800
3326597,5784,800
3328345,5789,800
3330085,5795,800
3331829,5799,800
3333574,5805,800
3335319,5810,800
3337060,5815,800
3338803,5820,800
3340547,5825,800
3342291,5830,800
3344031,5835,800
3345778,5840,800
3347527,5845,800
3349270,5850,800
3351011,5855,800
3352758,5860,800
3354507,5865,800
3356251,5870,800
3357991,5875,800
3359739,5880,800
3361487,5885,800
3363231,5890,800
3364972,5895,800
3366720,5900,800
3368464,5905,800
3370212,5910,800
3371953,5915,800
3373700,5920,800
3375442,5925,800
3377191,5930,800
3378931,5935,800
3380675,5940,800
3382420,5945,800
3384164,5950,800
3385904,5955,800
3387650,5961,800
3389390,5966,800
3391134,5971,800
3392875,5976,800
3394621,5981,800
3396364,5986,800
3398108,5991,800
3399848,5996,800
3401597,6001,800
3403343,6006,800
3405087,6011,800
3406827,6016,800
3408574,6021,800
3410316,6026,800
3412060,6031,800
3413803,6036,800
3415551,6041,800
3417292,6046,800
3419036,6051,800
3420776,6056,800
3422528,6061,800
3424268,6066,800
3426012,6071,800
3427757,6076,800
3429505,6081,800
3431246,6086,800
3432990,6091,800
3434734,6096,800
3436487,6101,800
3438227,6106,800
3439971,6111,800
3441712,6116,800
3443461,6121,800
3445205,6126,800
3446949,6131,800
3448690,6136,800
3450433,6142,800
3452178,6147,800
3453922,6152,800
3455663,6157,800
3457409,6162,800
3459150,6167,800
3460893,6172,800
3462634,6177,800
3464380,6182,800
3466121,6187,800
3467864,6192,800
3469610,6197,800
3471356,6202,800
3473096,6207,800
3474840,6212,800
3476582,6217,800
3478330,6222,800
3480072,6227,800
3481816,6233,800
3483562,6238,800
3485307,6243,800
3487049,6248,800
3488796,6253,800
3490540,6258,800
3492284,6263,800
3494025,6268,800
3495773,6273,800
3497522,6278,800
3499266,6283,800
3501006,6288,400
3502754,6293,400
3504499,6298,400
3506243,6303,400
3507984,6307,400
3509732,6312,400
3511476,6317,400
3513225,6322,400
3514965,6326,400
3516711,6331,400
3518459,6336,400
3520207,6340,400
3521947,6345,400
3523691,6349,400
3525432,6354,400
3527180,6358,400
3528920,6362,400
3530664,6367,400
3532409,6371,400
3534153,6375,400
3535893,6379,400
3537637,6384,400
3539380,6388,400
3541124,6392,400
3542864,6396,400
3544610,6400,400
3546353,6404,400
3548097,6408,400
3549837,6412,400
3551583,6415,400
3553325,6419,400
3555071,6423,400
3556811,6427,400
3558561,6431,400
3560302,6434,400
3562050,6438,400
3563794,6441,400
3565542,6445,400
3567282,6448,400
3569026,6452,400
3570768,6455,400
3572516,6459,400
3574256,6462,400
3576000,6466,400
3577745,6469,400
3579495,6472,400
3581236,6476,400
3582980,6479,400
3584725,6482,400
3586472,6485,400
3588215,6488,400
3589959,6491,400
3591703,6494,400
3593454,6497,400
3595199,6500,400
3596943,6503,400
3598683,6506,400
3600428,6509,400
3602171,6512,400
3603915,6515,400
3605658,6518,400
3607406,6521,400
3609147,6524,400
3610891,6527,400
3612631,6530,400
3614377,6532,400
3616117,6535,400
3617863,6538,400
3619610,6541,400
3621356,6544,400
3623096,6546,400
3624840,6549,400
3626582,6552,400
3628330,6555,400
3630072,6557,400
3631816,6560,400
3633561,6563,400
3635306,6565,400
3637048,6568,400
3638796,6570,400
3640540,6573,400
3642284,6576,400
3644025,6578,400
3645773,6581,400
3647522,6584,400
3649266,6586,400
3651006,6589,400
3652754,6591,400
3654499,6594,400
3656243,6596,400
3657984,6599,400
3659732,6602,400
3661476,6604,400
3663225,6607,400
3664965,6609,400
3666711,6612,400
3668459,6614,400
3670207,6617,400
3671947,6619,400
3673691,6622,400
3675432,6624,400
3677180,6627,400
3678920,6629,400
3680664,6632,400
3682409,6635,400
3684153,6637,400
3685893,6639,400
3687638,6642,400
3689380,6644,400
3691124,6647,400
3692865,6649,400
3694610,6652,400
3696353,6654,400
3698097,6657,400
3699837,6659,400
3701583,6662,400
3703325,6664,400
3705071,6667,400
3706811,6669,400
3708561,6672,400
3710302,6674,400
3712048,6677,400
3713792,6679,400
3715542,6681,400
3717282,6684,400
3719026,6686,400
3720768,6689,400
3722516,6691,400
3724256,6694,400
3726001,6696,400
3727746,6699,400
3729496,6701,400
3731237,6704,400
3732981,6706,400
3734726,6708,400
3736475,6711,400
3738219,6713,400
3739963,6716,400
3741706,6718,400
3743458,6721,400
3745202,6723,400
3746946,6725,400
3748687,6728,400
3750431,6730,400
3752175,6733,400
3753919,6735,400
3755660,6737,400
3757409,6740,400
3759150,6742,400
3760894,6745,400
3762634,6747,400
3764380,6749,400
3766121,6752,400
3767865,6754,400
3769610,6757,400
3771356,6759,400
3773096,6761,400
3774840,6764,400
3776582,6766,400
3778330,6769,400
3780072,6771,400
3781816,6774,400
3783561,6776,400
3785306,6778,400
3787048,6781,400
3788796,6783,400
3790540,6786,400
3792284,6788,400
3794025,6791,400
3795773,6793,400
3797522,6795,400
3799266,6798,400
3801006,6800,400
3802754,6803,400
3804499,6805,400
3806243,6807,400
3807984,6810,400
3809732,6812,400
3811476,6815,400
3813224,6817,400
3814965,6820,400
3816711,6822,400
3818458,6824,400
3820207,6827,400
3821947,6829,400
3823697,6832,400
3825438,6834,400
3827185,6837,400
3828926,6839,400
3830670,6841,400
3832412,6844,400
3834156,6846,400
3835896,6849,400
3837641,6851,400
3839385,6853,400
3841129,6856,400
3842870,6858,400
3844616,6861,400
3846361,6863,400
3848105,6865,400
3849845,6868,400
3851594,6870,400
3853340,6873,400
3855084,6875,400
3856824,6877,400
3858568,6880,400
3860310,6882,400
3862055,6885,400
3863798,6887,400
3865545,6890,400
3867286,6892,400
3869030,6894,400
3870773,6897,400
3872526,6899,400
3874266,6902,400
3876010,6904,400
3877755,6906,400
3879505,6909,400
3881246,6911,400
3882990,6914,400
3884734,6916,400
3886487,6918,400
3888227,6921,400
3889971,6923,400
3891712,6926,400
3893461,6928,400
3895206,6931,400
3896950,6933,400
3898690,6935,400
3900434,6938,400
3902179,6940,400
3903923,6943,400
3905663,6945,400
3907409,6947,400
3909150,6950,400
3910894,6952,400
3912634,6955,400
3914380,6957,400
3916121,6960,400
3917865,6962,400
3919610,6964,400
3921356,6967,400
3923096,6969,400
3924840,6972,400
3926582,6974,400
3928329,6976,400
3930072,6979,400
3931816,6981,400
3933562,6984,400
3935307,6986,400
3937049,6988,400
3938797,6991,400
3940540,6993,400
3942284,6996,400
3944025,6998,400
3945773,7001,400
3947522,7003,400
3949266,7005,400
3951006,7008,400
3952754,7010,400
3954499,7013,400
3956243,7015,400
3957984,7017,400
3959732,7020,400
3961476,7022,400
3963225,7025,400
3964965,7027,400
3966711,7029,400
3968458,7032,400
3970207,7034,400
3971947,7037,400
3973691,7039,400
3975431,7041,400
3977180,7044,400
3978920,7046,400
3980664,7049,400
3982409,7051,400
3984153,7053,400
3985893,7056,400
3987637,7058,400
3989380,7061,400
3991124,7063,400
3992865,7066,400
3994610,7068,400
3996353,7070,400
3998097,7073,400
3999837,7075,400
4001583,7078,400
4003325,7080,400
4005071,7082,400
4006812,7085,400
4008561,7087,400
4010302,7090,400
4012048,7092,400
4013792,7094,400
4015542,7097,400
4017282,7099,400
4019026,7102,400
4020768,7104,400
4022516,7107,400
4024257,7109,400
4026001,7111,400
4027746,7114,400
4029496,7116,400
4031237,7119,400
4032981,7121,400
4034726,7123,400
4036474,7126,400
4038219,7128,400
4039963,7130,400
4041705,7133,400
4043457,7135,400
4045202,7138,400
4046946,7140,400
4048686,7143,400
4050431,7145,400
4052174,7147,400
4053920,7150,400
4055661,7152,400
4057409,7155,400
4059150,7157,400
4060894,7159,400
4062634,7162,400
4064380,7164,400
4066121,7167,400
4067865,7169,400
4069610,7171,400
4071356,7174,400
4073096,7176,400
4074840,7179,400
4076582,7181,400
4078330,7183,400
4080072,7186,400
4081816,7188,400
4083562,7191,400
4085307,7193,400
4087049,7196,400
4088797,7198,400
4090540,7200,400
4092284,7203,400
4094025,7205,400
4095773,7208,400
4097522,7210,400
4099266,7212,400
4101006,7215,400
4102755,7217,400
4104501,7220,400
4106245,7222,400
4107985,7224,400
4109733,7227,400
4111481,7229,400
4113225,7232,400
4114965,7234,400
4116711,7236,400
4118459,7239,400
4120207,7241,400
4121947,7244,400
4123691,7246,400
4125432,7248,400
4127180,7251,400
4128921,7253,400
4130665,7256,400
4132409,7258,400
4134153,7260,400
4135894,7263,400
4137638,7265,400
4139380,7268,400
4141124,7270,400
4142865,7272,400
4144610,7275,400
4146353,7277,400
4148097,7280,400
4149838,7282,400
4151583,7284,400
4153325,7287,400
4155071,7289,400
4156812,7292,400
4158561,7294,400
4160302,7296,400
4162048,7299,400
4163793,7301,400
4165542,7304,400
4167282,7306,400
4169026,7309,400
4170768,7311,400
4172516,7313,400
4174257,7316,400
4176001,7318,400
4177746,7321,400
4179496,7323,400
4181237,7325,400
4182981,7328,400
4184726,7330,400
4186475,7333,400
4188220,7335,400
4189964,7338,400
4191707,7340,400
4193459,7342,400
4195203,7345,400
4196947,7347,400
4198688,7350,400
4200432,7352,400
4202177,7354,400
4203921,7357,400
4205661,7359,400
4207409,7362,400
4209150,7364,400
4210894,7366,400
4212635,7369,400
4214381,7371,400
4216121,7374,400
4217865,7376,400
4219610,7379,400
4221356,7381,400
4223096,7383,400
4224843,7386,400
4226584,7388,400
4228332,7391,400
4230076,7393,400
4231820,7395,400
4233567,7398,400
4235313,7400,400
4237054,7403,400
4238800,7405,400
4240544,7407,400
4242288,7410,400
4244029,7412,400
4245775,7415,400
4247524,7417,400
4249268,7420,400
4251009,7422,400
4252757,7424,400
4254501,7427,400
4256245,7429,400
4257985,7432,400
4259733,7434,400
4261481,7436,400
4263225,7439,400
4264965,7441,400
4266712,7444,400
4268459,7446,400
4270207,7449,400
4271947,7451,400
4273691,7453,400
4275432,7456,400
4277180,7458,400
4278921,7461,400
4280665,7463,400
4282409,7465,400
4284153,7468,400
4285894,7470,400
4287638,7473,400
4289381,7475,400
4291125,7477,400
4292865,7480,400
4294611,7482,400
4296353,7485,400
4298097,7487,400
4299838,7489,400
4301583,7492,400
4303325,7494,400
4305071,7497,400
4306811,7499,400
4308561,7501,400
4310302,7504,400
4312048,7506,400
4313792,7509,400
4315542,7511,400
4317282,7513,400
4319026,7516,400
4320768,7518,400
4322516,7521,400
4324257,7523,400
4326001,7525,400
4327746,7528,400
4329496,7530,400
4331237,7533,400
4332981,7535,400
4334726,7538,400
4336474,7540,400
4338219,7542,400
4339963,7545,400
4341706,7547,400
4343458,7550,400
4345203,7552,400
4346947,7554,400
4348687,7557,400
4350431,7559,400
4352176,7562,400
4353920,7564,400
4355661,7566,400
4357409,7569,400
4359150,7571,400
4360894,7574,400
4362634,7576,400
4364380,7578,400
4366122,7581,400
4367867,7583,400
4369610,7586,400
4371356,7588,400
4373096,7590,400
4374840,7593,400
4376582,7595,400
4378330,7598,400
4380072,7600,400
4381816,7602,400
4383561,7605,400
4385306,7607,400
4387049,7610,400
4388796,7612,400
4390541,7614,400
4392285,7617,400
4394025,7619,400
4395773,7622,400
4397522,7624,400
4399266,7626,400
4401006,7629,400
4402755,7631,400
4404501,7634,400
4406245,7636,400
4407985,7639,400
4409733,7641,400
4411481,7643,400
4413225,7646,400
4414965,7648,400
4416712,7650,400
4418459,7653,400
4420207,7655,400
4421947,7658,400
4423691,7660,400
4425432,7662,400
4427180,7665,400
4428921,7667,400
4430665,7670,400
4432409,7672,400
4434153,7674,400
4435894,7677,400
4437638,7679,400
4439380,7682,400
4441124,7684,400
4442865,7686,400
4444611,7689,400
4446353,7691,400
4448097,7694,400
4449837,7696,400
4451583,7699,400
4453325,7701,400
4455071,7703,400
4456811,7706,400
4458561,7708,400
4460302,7711,400
4462048,7713,400
4463792,7715,400
4465542,7718,400
4467282,7720,400
4469026,7723,400
4470768,7725,400
4472516,7727,400
4474257,7730,400
4476001,7732,400
4477746,7735,400
4479496,7737,400
4481237,7739,400
4482981,7742,400
4484726,7744,400
4486474,7747,400
4488219,7749,400
4489963,7751,400
4491706,7754,400
4493458,7756,400
4495203,7759,400
4496947,7761,400
4498687,7764,400
4500431,7766,400
4502176,7768,400
4503920,7771,400
4505661,7773,400
4507409,7776,400
4509150,7778,400
4510894,7780,400
4512634,7783,400
4514380,7785,400
4516123,7788,400
4517867,7790,400
4519610,7793,400
4521356,7795,400
4523096,7797,400
4524840,7800,400
4526582,7802,400
4528330,7805,400
4530072,7807,400
4531816,7809,400
4533561,7812,400
4535306,7814,400
4537049,7817,400
4538796,7819,400
4540541,7822,400
4542285,7824,400
4544025,7826,400
4545773,7829,400
4547522,7831,400
4549266,7834,400
4551006,7836,400
4552755,7838,400
4554501,7841,400
4556245,7843,400
4557985,7846,400
4559733,7848,400
4561481,7850,400
4563225,7853,400
4564965,7855,400
4566711,7858,400
4568459,7860,400
4570207,7863,400
4571947,7865,400
4573691,7867,400
4575432,7870,400
4577180,7872,400
4578921,7874,400
4580665,7877,400
4582409,7879,400
4584153,7882,400
4585894,7884,400
4587638,7886,400
4589381,7889,400
4591125,7891,400
4592865,7894,400
4594611,7896,400
4596353,7898,400
4598097,7901,400
4599838,7903,400
4601583,7905,400
4603325,7908,400
4605071,7910,400
4606811,7913,400
4608561,7915,400
4610302,7917,400
4612048,7920,400
4613792,7922,400
4615542,7925,400
4617282,7927,400
4619027,7929,400
4620768,7932,400
4622516,7934,400
4624257,7937,400
4626001,7939,400
4627746,7941,400
4629496,7944,400
4631237,7946,400
4632981,7949,400
4634726,7951,400
4636474,7954,400
4638219,7956,400
4639963,7958,400
4641706,7961,400
4643458,7963,400
4645203,7966,400
4646947,7968,400
4648687,7970,400
4650431,7973,400
4652176,7975,400
4653920,7978,400
4655661,7980,400
4657409,7983,400
4659150,7985,400
4660894,7987,400
4662634,7990,400
4664380,7992,400
4666121,7995,400
4667865,7997,400
4669610,7999,400
4671356,8002,400
4673096,8004,400
4674840,8007,400
4676583,8009,400
4678330,8011,400
4680072,8014,400
4681816,8016,400
4683561,8019,400
4685306,8021,400
4687049,8023,400
4688796,8026,400
4690541,8028,400
4692285,8031,400
4694025,8033,400
4695773,8035,400
4697522,8038,400
4699266,8040,400
4701006,8042,400
4702755,8045,400
4704501,8047,400
4706245,8050,400
4707985,8052,400
4709733,8054,400
4711481,8057,400
4713225,8059,400
4714965,8062,400
4716711,8064,400
4718459,8067,400
4720207,8069,400
4721947,8071,400
4723691,8074,400
4725432,8076,400
4727180,8079,400
4728921,8081,400
4730665,8083,400
4732409,8086,400
4734153,8088,400
4735894,8091,400
4737638,8093,400
4739381,8095,400
4741125,8098,400
4742865,8100,400
4744611,8103,400
4746353,8105,400
4748097,8107,400
4749838,8110,400
4751583,8112,400
4753325,8115,400
4755071,8117,400
4756811,8119,400
4758561,8122,400
4760302,8124,400
4762048,8127,400
4763792,8129,400
4765542,8131,400
4767282,8134,400
4769026,8136,400
4770768,8139,400
4772516,8141,400
4774257,8143,400
4776001,8146,400
4777746,8148,400
4779496,8151,400
4781237,8153,400
4782981,8155,400
4784726,8158,400
4786474,8160,400
4788219,8163,400
4789963,8165,400
4791706,8167,400
4793458,8170,400
4795203,8172,400
4796947,8175,400
4798687,8177,400
4800431,8179,400
4802176,8182,400
4803920,8184,400
4805661,8187,400
4807409,8189,400
4809150,8192,400
4810894,8194,400
4812634,8196,400
4814380,8199,400
4816121,8201,400
4817865,8204,400
4819610,8206,400
4821356,8208,400
4823096,8211,400
4824840,8213,400
4826582,8216,400
4828330,8218,400
4830072,8220,400
4831816,8223,400
4833561,8225,400
4835306,8228,400
4837048,8230,400
4838796,8232,400
4840541,8235,400
4842285,8237,400
4844025,8240,400
4845773,8242,400
4847522,8245,400
4849266,8247,400
4851006,8249,400
4852755,8252,400
4854501,8254,400
4856245,8257,400
4857985,8259,400
4859733,8261,400
4861481,8264,400
4863225,8266,400
4864965,8269,400
4866711,8271,400
4868459,8273,400
4870207,8276,400
4871947,8278,400
4873691,8281,400
4875432,8283,400
4877180,8285,400
4878921,8288,400
4880665,8290,400
4882409,8293,400
4884153,8295,400
4885894,8297,400
4887638,8300,400
4889381,8302,400
4891125,8305,400
4892865,8307,400
4894611,8309,400
4896353,8312,400
4898097,8314,400
4899838,8317,400
4901583,8319,400
4903325,8321,400
4905071,8324,400
4906811,8326,400
4908561,8329,400
4910302,8331,400
4912048,8333,400
4913792,8336,400
4915542,8338,400
4917282,8340,400
4919026,8343,400
4920768,8345,400
4922516,8348,400
4924257,8350,400
4926001,8352,400
4927746,8355,400
4929496,8357,400
4931237,8360,400
4932981,8362,400
4934726,8364,400
4936474,8367,400
4938219,8369,400
4939963,8372,400
4941706,8374,400
4943458,8376,400
4945203,8379,400
4946947,8381,400
4948687,8384,400
4950431,8386,400
4952176,8388,400
4953920,8391,400
4955661,8393,400
4957409,8396,400
4959150,8398,400
4960894,8400,400
4962634,8403,400
4964380,8405,400
4966121,8408,400
4967865,8410,400
4969610,8412,400
4971356,8415,400
4973096,8417,400
4974840,8419,400
4976582,8422,400
4978330,8424,400
4980072,8427,400
4981816,8429,400
4983561,8431,400
4985306,8434,400
4987048,8436,400
4988796,8439,400
4990542,8441,400
4992286,8443,400
4994027,8446,400
4995773,8448,400
4997522,8451,400
4999268,8453,400
5001009,8455,0
5002754,8458,0
5004498,8460,0
5006240,8462,0
5007978,8464,0
5009724,8466,0
5011466,8468,0
5013212,8469,0
5014950,8471,0
5016696,8473,0
5018434,8474,0
5020179,8476,0
5021917,8477,0
5023659,8478,0
5025399,8480,0
5027140,8481,0
5028878,8482,0
5030621,8483,0
5032360,8484,0
5034102,8485,0
5035840,8486,0
5037587,8487,0
5039330,8487,0
5041073,8488,0
5042811,8489,0
5044559,8489,0
5046297,8490,0
5048040,8491,0
5049778,8491,0
5051528,8492,0
5053266,8492,0
5055007,8493,0
5056749,8493,0
5058497,8493,0
5060235,8494,0
5061976,8494,0
5063719,8494,0
5065465,8495,0
5067207,8495,0
5068948,8495,0
5070687,8495,0
5072428,8495,0
5074170,8496,0
5075912,8496,0
5077654,8496,0
5079396,8496,0
5081134,8496,0
5082876,8496,0
5084619,8496,0
5086361,8496,0
5088099,8496,0
5089841,8496,0
5091581,8496,0
5093324,8496,0
5095063,8496,0
5096806,8496,0
5098548,8496,0
5100290,8496,0
5102029,8496,0
5103772,8496,0
5105515,8496,0
5107256,8496,0
5108994,8496,0
5110740,8496,0
5112487,8496,0
5114229,8496,0
5115967,8496,0
5117710,8496,0
5119456,8496,0
5121202,8496,0
5122940,8496,0
5124682,8496,0
5126421,8496,0
5128163,8496,0
5129901,8496,0
5131644,8496,0
5133385,8496,0
5135127,8496,0
5136865,8496,0
5138608,8496,0
5140351,8496,0
5142092,8496,0
5143830,8496,0
5145576,8496,0
5147315,8496,0
5149056,8496,0
5150797,8496,0
5152542,8496,0
5154280,8496,0
5156022,8496,0
5157762,8496,0
5159508,8496,0
5161246,8496,0
5162987,8496,0
5164730,8496,0
5166475,8496,0
5168218,8496,0
5169959,8496,0
5171701,8496,0
5173449,8496,0
5175192,8496,0
5176933,8496,0
5178671,8496,0
5180418,8496,0
5182156,8496,0
5183897,8496,0
5185636,8496,0
5187379,8496,0
5189117,8496,0
5190859,8496,0
5192602,8496,0
5194348,8496,0
5196086,8496,0
5197828,8496,0
5199566,8496,0
5201309,8496,0
5203048,8496,0
5204794,8496,0
5206538,8496,0
5208280,8496,0
5210018,8496,0
5211762,8496,0
5213506,8496,0
5215248,8496,0
5216986,8496,0
5218732,8496,0
5220474,8496,0
5222220,8496,0
5223958,8496,0
5225702,8496,0
5227441,8496,0
5229187,8496,0
5230925,8496,0
5232667,8496,0
5234407,8496,0
5236149,8496,0
5237887,8496,0
5239628,8496,0
5241367,8496,0
5243109,8496,0
5244847,8496,0
5246593,8496,0
5248336,8496,0
5250078,8496,0
5251816,8496,0
5253564,8496,0
5255303,8496,0
5257046,8496,0
5258789,8496,0
5260533,8496,0
5262271,8496,0
5264013,8496,0
5265755,8496,0
5267504,8496,0
5269242,8496,0
5270984,8496,0
5272726,8496,0
5274472,8496,0
5276213,8496,0
5277955,8496,0
5279697,8496,0
5281439,8496,0
5283180,8496,0
5284922,8496,0
5286660,8496,0
5288407,8496,0
5290145,8496,0
5291887,8496,0
5293625,8496,0
5295368,8496,0
5297106,8496,0
5298847,8496,0
5300591,8496,0
5302340,8496,0
5304078,8496,0
5305820,8496,0
5307564,8496,0
5309307,8496,0
5311046,8496,0
5312792,8496,0
5314533,8496,0
5316275,8496,0
5318013,8496,0
5319758,8496,0
5321504,8496,0
5323246,8496,0
5324984,8496,0
5326729,8496,0
5328472,8496,0
5330217,8496,0
5331955,8496,0
5333700,8496,0
5335439,8496,0
5337184,8496,0
5338922,8496,0
5340664,8496,0
5342407,8496,0
5344148,8496,0
5345886,8496,0
5347628,8496,0
5349367,8496,0
5351108,8496,0
5352846,8496,0
5354593,8496,0
5356340,8496,0
5358082,8496,0
5359820,8496,0
5361565,8496,0
5363304,8496,0
5365048,8496,0
5366790,8496,0
5368539,8496,0
5370277,8496,0
5372019,8496,0
5373760,8496,0
5375506,8496,0
5377244,8496,0
5378986,8496,0
5380728,8496,0
5382474,8496,0
5384217,8496,0
5385958,8496,0
5387700,8496,0
5389448,8496,0
5391190,8496,0
5392932,8496,0
5394670,8496,0
5396414,8496,0
5398152,8496,0
5399893,8496,0
5401631,8496,0
5403374,8496,0
5405113,8496,0
5406854,8496,0
5408599,8496,0
5410345,8496,0
5412083,8496,0
5413825,8496,0
5415566,8496,0
5417309,8496,0
5419048,8496,0
5420793,8496,0
5422538,8496,0
5424280,8496,0
5426018,8496,0
5427762,8496,0
5429506,8496,0
5431248,8496,0
5432986,8496,0
5434732,8496,0
5436474,8496,0
5438220,8496,0
5439958,8496,0
5441702,8496,0
5443441,8496,0
5445187,8496,0
5446925,8496,0
5448666,8496,0
5450407,8496,0
5452148,8496,0
5453886,8496,0
5455628,8496,0
5457367,8496,0
5459109,8496,0
5460847,8496,0
5462593,8496,0
5464336,8496,0
5466078,8496,0
5467816,8496,0
5469565,8496,0
5471304,8496,0
5473048,8496,0
5474789,8496,0
5476539,8496,0
5478277,8496,0
5480019,8496,0
5481759,8496,0
5483506,8496,0
5485244,8496,0
5486986,8496,0
5488728,8496,0
5490474,8496,0
5492217,8496,0
5493958,8496,0
5495700,8496,0
5497446,8496,0
5499189,8496,0
5500930,8496,0
5502668,8496,0
5504412,8496,0
5506150,8496,0
5507892,8496,0
5509630,8496,0
5511373,8496,0
5513111,8496,0
5514852,8496,0
5516595,8496,0
5518343,8496,0
5520081,8496,0
5521822,8496,0
5523564,8496,0
5525307,8496,0
5527047,8496,0
5528792,8496,0
5530533,8496,0
5532275,8496,0
5534013,8496,0
5535758,8496,0
5537504,8496,0
5539246,8496,0
5540984,8496,0
5542729,8496,0
5544472,8496,0
5546217,8496,0
5547955,8496,0
5549700,8496,0
5551439,8496,0
5553184,8496,0
5554922,8496,0
5556664,8496,0
5558407,8496,0
5560148,8496,0
5561886,8496,0
5563628,8496,0
5565367,8496,0
5567109,8496,0
5568847,8496,0
5570593,8496,0
5572336,8496,0
5574078,8496,0
5575816,8496,0
5577564,8496,0
5579303,8496,0
5581046,8496,0
5582789,8496,0
5584533,8496,0
5586271,8496,0
5588013,8496,0
5589755,8496,0
5591504,8496,0
5593242,8496,0
5594984,8496,0
5596726,8496,0
5598472,8496,0
5600213,8496,0
5601955,8496,0
5603697,8496,0
5605439,8496,0
5607180,8496,0
5608922,8496,0
5610660,8496,0
5612407,8496,0
5614145,8496,0
5615887,8496,0
5617625,8496,0
5619368,8496,0
5621106,8496,0
5622847,8496,0
5624591,8496,0
5626338,8496,0
5628076,8496,0
5629818,8496,0
5631562,8496,0
5633305,8496,0
5635045,8496,0
5636791,8496,0
5638533,8496,0
5640275,8496,0
5642013,8496,0
5643758,8496,0
5645504,8496,0
5647246,8496,0
5648984,8496,0
5650729,8496,0
5652472,8496,0
5654217,8496,0
